2;3,27;;;2;3,27;1;1,63;;;;;1;1,63;;;;;;;11;18,03;3;4,91;;;1;1,63;1;1,63;16;26,22;;;;;2;3,27;11;18,03;4;6,55;;;6;9,83
4;4,87;;;3;3,65;;;;;2;2,43;1;1,21;;;2;2,43;;;24;29,26;6;7,31;;;;;1;1,21;12;14,63;;;;;;;4;4,87;22;26,82;;;1;1,21
;;;;;;;;;;4;16,66;;;;;;;;;;;2;8,33;;;1;4,16;;;8;33,33;2;8,33;;;5;20,83;2;8,33;;;;;;
3;2,15;2;1,43;11;7,91;1;0,71;;;1;0,71;;;;;1;0,71;;;29;20,86;4;2,87;;;;;1;0,71;12;8,63;1;0,71;;;12;8,63;6;4,31;52;37,41;;;3;2,15
;;2;2,81;3;4,22;;;;;;;;;;;;;;;15;21,12;5;7,04;;;4;5,63;2;2,81;19;26,76;3;4,22;;;11;15,49;;;6;8,45;;;1;1,4
5;2,71;2;1,08;14;7,6;1;0,54;;;8;4,34;;;;;;;;;4;2,17;28;15,21;;;1;0,54;1;0,54;59;32,06;8;4,34;;;31;16,84;13;7,06;;;;;9;4,89
3;1,07;1;0,35;14;5,01;;;;;16;5,73;1;0,35;;;;;1;0,35;12;4,3;11;3,94;;;5;1,79;3;1,07;129;46,23;2;0,71;;;57;20,43;14;5,01;;;;;10;3,58
2;0,51;1;0,25;16;4,14;;;1;0,25;12;3,1;4;1,03;;;;;1;0,25;16;4,14;27;6,99;2;0,51;9;2,33;1;0,25;145;37,56;4;1,03;6;1,55;101;26,16;20;5,18;3;0,77;2;0,51;13;3,36
5;2,53;;;9;4,56;;;1;0,5;5;2,53;;;6;3,04;;;;;5;2,53;7;3,55;;;;;;;112;56,85;;;2;1,01;37;18,78;3;1,52;;;2;1,01;3;1,52
;;;;1;1,63;;;;;1;1,63;;;;;;;;;3;4,91;1;1,63;;;;;;;;;;;;;;;1;1,63;53;86,88;1;1,63;;
3;3,03;;;1;1,01;;;;;;;;;;;;;;;10;10,1;1;1,01;;;1;1,01;;;6;6,06;1;1,01;;;;;1;1,01;75;75,75;;;;
8;6,50;1;0,81;12;9,75;;;;;6;4,87;2;1,62;1;0,81;;;1;0,81;39;31,7;4;3,25;;;3;2,43;;;10;8,13;;;1;0,81;13;10,56;3;2,43;17;13,82;;;2;1,62
2;0,49;3;0,74;29;7,17;1;0,24;;;20;4,95;;;;;1;0,24;;;15;3,71;23;5,69;;;8;1,98;;;175;43,31;4;0,99;1;0,24;68;16,83;26;6,43;1;0,24;;;27;6,68
2;1,57;;;6;4,72;;;;;3;2,36;;;;;;;1;0,78;;;18;14,17;;;3;2,36;;;76;59,84;2;1,57;;;9;7,08;5;3,93;;;;;2;1,57
;;;;1;2,32;;;;;;;;;;;;;;;;;12;27,9;;;;;;;23;53,48;1;2,32;;;5;11,62;1;2,32;;;;;;
1;0,32;1;0,32;32;10,52;1;0,32;;;9;2,96;5;1,64;1;0,32;;;;;7;2,3;25;8,22;;;2;0,65;;;129;42,43;;;;;31;10,19;20;6,57;;;;;40;13,15
6;1,33;4;0,89;58;12,94;;;1;0,22;19;4,24;3;0,66;;;;;1;0,22;3;0,66;20;4,46;;;5;1,11;;;160;35,71;20;4,46;4;0,89;75;16,74;37;8,25;;;;;32;7,14
4;1,09;3;0,81;30;8,19;;;1;0,27;9;2,45;1;0,27;;;;;;;11;3;18;4,91;1;0,27;3;0,81;;;133;36,33;4;1,09;4;1,09;66;18,03;52;14,2;;;;;26;7,1
2;3,22;1;1,61;4;6,45;;;;;6;9,67;;;;;;;;;;;9;14,51;;;1;1,61;;;23;37,09;2;3,22;;;2;3,22;7;11,29;;;;;5;8,06
;;;;11;14,66;;;;;2;2,66;1;1,33;;;;;;;5;6,66;14;18,66;;;1;1,33;;;14;18,66;4;5,33;1;1,33;9;12;4;5,33;;;;;9;12
4;3,88;1;0,97;10;9,7;;;1;0,97;5;4,85;;;;;;;;;1;0,97;12;11,65;;;1;0,97;;;51;49,51;2;1,94;1;0,97;9;8,73;3;2,91;;;;;2;1,94
1;0,90;;;10;9,09;1;0,9;;;4;3,63;;;;;;;;;4;3,63;3;2,72;;;2;1,81;;;56;50,9;7;6,36;1;0,9;19;17,27;2;1,81;;;;;;
2;2,12;;;2;2,12;;;;;2;2,12;;;1;1,06;;;;;2;2,12;6;6,38;;;1;1,06;;;57;60,63;;;1;1,06;15;15,95;2;2,12;;;;;3;3,19
1;0,78;;;8;6,29;;;;;2;1,57;;;;;;;;;45;35,43;1;0,78;;;4;3,14;;;10;7,87;1;0,78;4;3,14;9;7,08;;;41;32,28;;;1;0,78
2;8,33;;;2;8,33;;;;;;;;;;;;;;;1;4,16;5;20,83;1;4,16;1;4,16;;;6;25;1;4,16;;;3;12,5;2;8,33;;;;;;
2;4,08;;;;;;;;;;;1;2,04;;;;;;;11;22,44;1;2,04;;;1;2,04;1;2,04;3;6,12;1;2,04;;;13;26,53;;;15;30,61;;;;
2;5,00;1;2,5;5;12,5;;;;;3;7,5;1;2,5;;;;;;;2;5;2;5;;;;;;;19;47,5;2;5;;;1;2,5;;;;;;;2;5
1;0,83;2;1,66;4;3,33;;;;;4;3,33;;;;;;;;;;;9;7,5;1;0,83;;;;;48;40;7;5,83;3;2,5;38;31,66;3;2,5;;;;;;
;;;;;;;;;;;;;;;;2;2,98;;;8;11,94;1;1,49;;;;;;;1;1,49;;;1;1,49;;;1;1,49;52;77,61;;;1;1,49
5;2,68;1;0,53;12;6,45;;;;;3;1,61;1;0,53;;;;;1;0,53;26;13,97;9;4,83;2;1,07;6;3,22;;;78;41,93;;;4;2,15;24;12,9;1;0,53;1;0,53;1;0,53;11;5,91
5;2,64;;;2;1,05;;;;;4;2,11;2;1,05;;;;;1;0,52;3;1,58;7;3,7;;;1;0,52;;;96;50,79;;;;;55;29,1;7;3,7;;;;;6;3,17
5;1,07;1;0,21;50;10,7;;;1;0,21;25;5,35;3;0,64;2;0,42;;;1;0,21;18;3,85;38;8,13;;;4;0,85;;;139;29,76;5;1,07;4;0,85;89;19,05;26;5,56;1;0,21;;;55;11,77
6;1,34;;;24;5,38;;;1;0,22;26;5,82;3;0,67;2;0,44;;;2;0,44;10;2,24;40;8,96;;;3;0,67;;;165;36,99;10;2,24;2;0,44;79;17,71;32;7,17;;;2;0,44;39;8,74
9;1,58;1;0,17;36;6,32;1;0,17;3;0,52;31;5,44;3;0,52;3;0,52;;;;;16;2,81;56;9,84;;;2;0,35;;;199;34,97;15;2,63;2;0,35;91;15,99;42;7,38;;;;;59;10,36
4;0,88;1;0,22;53;11,69;1;0,22;1;0,22;14;3,09;10;2,2;;;;;;;23;5,07;34;7,5;;;1;0,22;1;0,22;153;33,77;7;1,54;;;80;17,66;21;4,63;2;0,44;;;47;10,37
5;0,85;3;0,51;56;9,58;1;0,17;1;0,17;36;6,16;4;0,68;;;;;;;19;3,25;58;9,93;3;0,51;7;1,19;1;0,17;197;33,73;11;1,88;6;1,02;103;17,63;29;4,96;;;1;0,17;43;7,36
1;0,21;;;33;7,14;2;0,43;;;24;5,19;3;0,64;2;0,43;;;;;15;3,24;36;7,79;2;0,43;6;1,29;;;158;34,19;17;3,67;2;0,43;104;22,51;20;4,32;2;0,43;;;35;7,57
7;1,67;;;48;11,51;1;0,23;;;18;4,31;4;0,95;;;;;;;13;3,11;24;5,75;;;7;1,67;1;0,23;140;33,57;10;2,39;1;0,23;67;16,06;32;7,67;;;;;44;10,55
4;1,38;1;0,34;22;7,63;1;0,34;2;0,69;12;4,16;1;0,34;;;;;;;11;3,81;9;3,12;1;0,34;2;0,69;;;126;43,75;4;1,38;1;0,34;59;20,48;11;3,81;2;0,69;1;0,34;18;6,25
6;1,04;;;73;12,71;1;0,17;;;29;5,05;3;0,52;;;;;;;24;4,18;41;7,14;2;0,34;3;0,52;;;194;33,79;13;2,26;4;0,69;77;13,41;43;7,49;;;;;61;10,62
5;1,82;1;0,36;34;12,4;2;0,72;;;6;2,18;;;1;0,36;;;1;0,36;4;1,45;29;10,58;;;2;0,72;;;91;33,21;19;6,93;;;46;16,78;31;11,31;;;1;0,36;1;0,36
5;1,19;;;30;7,17;2;0,47;1;0,23;11;2,63;4;0,95;1;0,23;;;1;0,23;19;4,54;44;10,52;;;9;2,15;;;161;38,51;6;1,43;;;68;16,26;27;6,45;;;1;0,23;28;6,69
2;1,02;;;51;26,15;;;;;10;5,12;;;;;;;;;2;1,02;19;9,74;;;1;0,51;2;1,02;61;31,28;4;2,05;;;24;12,3;5;2,56;;;;;14;7,17
2;5,12;;;1;2,56;;;;;2;5,12;1;2,56;;;;;;;;;10;25,64;1;2,56;4;10,25;1;2,56;9;23,07;2;5,12;;;5;12,82;1;2,56;;;;;;
4;14,81;1;3,7;;;;;;;2;7,4;;;;;;;;;4;14,81;3;11,11;1;3,7;1;3,7;;;9;33,33;1;3,7;;;1;3,7;;;;;;;;
10;3,27;1;0,32;10;3,27;;;;;14;4,59;;;;;;;1;0,32;1;0,32;12;3,93;1;0,32;2;0,65;1;0,32;160;52,45;;;;;83;27,21;4;1,31;;;1;0,32;4;1,31
4;2,51;1;0,62;3;1,88;;;;;;;1;0,62;;;;;;;;;3;1,88;;;2;1,25;;;115;72,32;;;;;26;16,35;2;1,25;;;;;2;1,25
4;4,16;;;4;4,16;;;;;3;3,12;;;;;;;;;13;13,54;5;5,2;;;3;3,12;1;1,04;9;9,37;1;1,04;;;13;13,54;7;7,29;31;32,29;;;2;2,08
5;5,95;;;8;9,52;;;;;2;2,38;;;;;;;1;1,19;;;10;11,9;1;1,19;;;2;2,38;45;53,57;2;2,38;;;1;1,19;2;2,38;2;2,38;;;3;3,57
1;0,71;1;0,71;7;5,03;;;;;2;1,43;1;0,71;;;1;0,71;;;35;25,17;1;0,71;1;0,71;2;1,43;;;24;17,26;;;1;0,71;7;5,03;12;8,63;40;28,77;;;3;2,15
3;1,15;2;0,76;7;2,69;;;;;8;3,07;1;0,38;;;;;1;0,38;81;31,15;7;2,69;;;2;0,76;1;0,38;29;11,15;1;0,38;1;0,38;14;5,38;8;3,07;87;33,46;1;0,38;6;2,3
;;;;17;5,62;;;;;2;0,66;1;0,33;;;2;0,66;;;60;19,86;9;2,98;1;0,33;5;1,65;2;0,66;28;9,27;2;0,66;;;8;2,64;4;1,32;147;48,67;2;0,66;12;3,97
1;0,52;1;0,52;18;9,47;;;;;6;3,15;;;;;1;0,52;3;1,57;44;23,15;5;2,63;;;3;1,57;3;1,57;11;5,78;;;;;2;1,05;2;1,05;81;42,63;2;1,05;7;3,68
2;0,62;1;0,31;12;3,73;;;2;0,62;11;3,42;;;;;5;1,55;2;0,62;59;18,38;13;4,04;;;8;2,49;3;0,93;48;14,95;1;0,31;1;0,31;19;5,91;7;2,18;120;37,38;;;7;2,18
5;1,86;;;18;6,71;;;;;4;1,49;1;0,37;;;1;0,37;;;72;26,86;7;2,61;1;0,37;2;0,74;1;0,37;32;11,94;3;1,11;3;1,11;14;5,22;3;1,11;89;33,2;;;12;4,47
6;1,60;1;0,26;19;5,09;2;0,53;;;19;5,09;4;1,07;;;2;0,53;1;0,26;67;17,96;10;2,68;;;5;1,34;;;30;8,04;7;1,87;2;0,53;42;11,26;10;2,68;123;32,97;;;23;6,16
10;1,81;;;32;5,81;3;0,54;;;9;1,63;1;0,18;;;3;0,54;1;0,18;117;21,27;7;1,27;1;0,18;3;0,54;3;0,54;49;8,9;3;0,54;5;0,9;32;5,81;9;1,63;233;42,36;1;0,18;28;5,09
1;0,42;;;16;6,75;;;;;2;0,84;1;0,42;;;;;1;0,42;59;24,89;8;3,37;1;0,42;;;;;20;8,43;5;2,1;;;8;3,37;9;3,79;98;41,35;;;8;3,37
3;2,54;;;5;4,23;;;;;1;0,84;1;0,84;;;;;;;1;0,84;5;4,23;;;4;3,38;;;69;58,47;2;1,69;;;24;20,33;2;1,69;;;;;1;0,84
;;;;;;;;;;1;5,55;;;;;;;;;5;27,77;;;;;;;2;11,11;3;16,66;;;;;2;11,11;;;5;27,77;;;;
1;1,72;;;1;1,72;;;;;;;;;;;1;1,72;;;5;8,62;2;3,44;;;4;6,89;1;1,72;8;13,79;;;;;;;;;35;60,34;;;;
10;3,19;1;0,31;7;2,23;;;;;6;1,91;1;0,31;;;3;0,95;;;77;24,6;8;2,55;;;1;0,31;;;29;9,26;1;0,31;5;1,59;21;6,7;;;142;45,36;;;1;0,31
1;2,85;1;2,85;4;11,42;;;;;2;5,71;;;;;;;;;;;;;;;;;;;17;48,57;4;11,42;1;2,85;2;5,71;1;2,85;;;;;2;5,71
5;3,75;;;;;;;;;;;;;;;1;0,75;;;99;74,43;1;0,75;;;;;;;1;0,75;;;2;1,5;1;0,75;;;21;15,78;;;2;1,5
37;9,15;3;0,74;3;0,74;;;;;;;1;0,24;;;1;0,24;;;114;28,21;6;1,48;;;2;0,49;1;0,24;28;6,93;2;0,49;1;0,24;8;1,98;4;0,99;185;45,79;;;8;1,98
;;;;3;4,41;;;;;3;4,41;;;;;;;;;5;7,35;7;10,29;1;1,47;;;4;5,88;39;57,35;;;;;4;5,88;;;;;;;2;2,94
3;1,17;;;8;3,13;;;;;4;1,56;;;;;2;0,78;1;0,39;73;28,62;6;2,35;;;;;;;15;5,88;1;0,39;1;0,39;6;2,35;8;3,13;125;49,01;;;2;0,78
2;1,70;;;1;0,85;;;;;7;5,98;1;0,85;;;;;;;4;3,41;11;9,4;;;1;0,85;;;63;53,84;2;1,7;1;0,85;16;13,67;1;0,85;2;1,7;;;5;4,27
2;5,71;;;;;1;2,85;1;2,85;;;;;;;;;;;2;5,71;6;17,14;;;;;;;17;48,57;1;2,85;1;2,85;1;2,85;;;1;2,85;1;2,85;1;2,85
5;6,25;;;1;1,25;;;;;;;;;;;1;1,25;;;44;55;1;1,25;;;;;;;2;2,5;;;;;;;1;1,25;25;31,25;;;;
2;0,74;1;0,37;25;9,32;;;;;12;4,47;3;1,11;;;;;;;9;3,35;17;6,34;;;1;0,37;;;99;36,94;8;2,98;1;0,37;44;16,41;11;4,1;2;0,74;;;33;12,31
;;;;2;2,7;;;;;2;2,7;3;4,05;;;;;;;3;4,05;11;14,86;1;1,35;1;1,35;;;32;43,24;;;;;14;18,91;1;1,35;1;1,35;;;3;4,05
2;0,80;;;12;4,85;;;;;2;0,8;;;;;1;0,4;;;52;21,05;7;2,83;1;0,4;;;;;44;17,81;2;0,8;2;0,8;15;6,07;3;1,21;92;37,24;;;12;4,85
2;1,61;1;0,8;8;6,45;1;0,8;;;3;2,41;;;;;;;;;27;21,77;;;;;;;1;0,8;4;3,22;1;0,8;;;4;3,22;3;2,41;65;52,41;;;4;3,22
2;2,89;;;5;7,24;;;;;4;5,79;;;1;1,44;;;;;13;18,84;;;;;1;1,44;;;6;8,69;1;1,44;;;6;8,69;3;4,34;27;39,13;;;;
2;2,06;;;2;2,06;;;;;3;3,09;;;;;;;;;3;3,09;15;15,46;2;2,06;4;4,12;1;1,03;30;30,92;;;1;1,03;16;16,49;5;5,15;1;1,03;1;1,03;11;11,34
6;7,59;;;3;3,79;;;1;1,26;4;5,06;;;;;2;2,53;;;30;37,97;4;5,06;1;1,26;;;3;3,79;2;2,53;;;;;;;2;2,53;21;26,58;;;;
5;7,81;;;5;7,81;;;;;;;;;;;1;1,56;;;8;12,5;1;1,56;;;2;3,12;1;1,56;2;3,12;;;;;1;1,56;;;36;56,25;;;2;3,12
1;0,51;;;7;3,6;;;;;;;;;;;;;;;84;43,29;;;;;;;1;0,51;2;1,03;1;0,51;3;1,54;5;2,57;1;0,51;82;42,26;;;7;3,6
6;18,18;1;3,03;1;3,03;1;3,03;1;3,03;;;;;;;;;;;7;21,21;1;3,03;1;3,03;;;1;3,03;1;3,03;1;3,03;;;;;;;11;33,33;;;;
1;0,88;;;2;1,76;;;;;3;2,65;;;;;;;;;42;37,16;3;2,65;1;0,88;1;0,88;;;28;24,77;1;0,88;1;0,88;15;13,27;4;3,53;11;9,73;;;;
1;2,56;;;3;7,69;;;;;;;;;;;;;;;18;46,15;1;2,56;;;1;2,56;2;5,12;2;5,12;2;5,12;;;;;;;7;17,94;;;2;5,12
2;1,18;;;2;1,18;;;;;;;;;;;;;;;29;17,15;;;;;;;;;1;0,59;;;;;;;;;134;79,28;1;0,59;;
1;2,08;;;4;8,33;;;;;;;;;;;1;2,08;;;14;29,16;1;2,08;;;;;1;2,08;2;4,16;;;;;1;2,08;;;21;43,75;;;2;4,16
2;0,67;1;0,33;9;3,02;;;;;1;0,33;;;;;1;0,33;;;80;26,84;2;0,67;1;0,33;1;0,33;1;0,33;17;5,7;1;0,33;1;0,33;5;1,67;;;173;58,05;;;2;0,67
2;1,62;1;0,81;6;4,87;1;0,81;;;5;4,06;;;;;1;0,81;;;67;54,47;2;1,62;;;2;1,62;1;0,81;14;11,38;1;0,81;;;;;2;1,62;17;13,82;;;1;0,81
5;0,89;;;5;0,89;;;;;2;0,35;1;0,17;;;2;0,35;;;197;35,11;7;1,24;;;2;0,35;;;23;4,09;1;0,17;;;9;1,6;7;1,24;296;52,76;;;4;0,71
1;1,49;;;2;2,98;1;1,49;;;1;1,49;;;;;;;;;2;2,98;6;8,95;1;1,49;7;10,44;;;35;52,23;;;1;1,49;2;2,98;2;2,98;;;;;6;8,95
3;1,39;1;0,46;12;5,58;2;0,93;1;0,46;12;5,58;1;0,46;;;;;;;7;3,25;33;15,34;4;1,86;5;2,32;;;97;45,11;5;2,32;1;0,46;20;9,3;1;0,46;;;;;10;4,65
1;0,29;1;0,29;33;9,67;;;;;25;7,33;6;1,75;;;;;;;11;3,22;47;13,78;3;0,87;3;0,87;2;0,58;147;43,1;10;2,93;2;0,58;24;7,03;7;2,05;;;1;0,29;18;5,27
3;0,47;;;61;9,56;1;0,15;8;1,25;56;8,77;6;0,94;;;;;1;0,15;14;2,19;87;13,63;1;0,15;4;0,62;;;228;35,73;5;0,78;3;0,47;77;12,06;26;4,07;;;1;0,15;56;8,77
1;0,30;1;0,3;18;5,45;4;1,21;2;0,6;18;5,45;3;0,9;;;;;2;0,6;4;1,21;40;12,12;1;0,3;6;1,81;;;158;47,87;3;0,9;;;44;13,33;7;2,12;;;;;18;5,45
4;0,87;1;0,21;35;7,65;;;;;37;8,09;2;0,43;;;;;1;0,21;14;3,06;60;13,12;2;0,43;6;1,31;;;154;33,69;2;0,43;;;73;15,97;16;3,5;1;0,21;;;49;10,72
3;0,75;1;0,25;26;6,5;;;1;0,25;34;8,5;4;1;;;;;1;0,25;14;3,5;43;10,75;1;0,25;5;1,25;;;172;43;4;1;4;1;50;12,5;6;1,5;;;1;0,25;30;7,5
;;;;1;1,88;;;;;4;7,54;;;;;;;;;;;5;9,43;;;;;;;29;54,71;;;1;1,88;1;1,88;5;9,43;;;;;7;13,2
14;2,97;3;0,63;146;31,06;1;0,21;;;8;1,7;2;0,42;;;5;1,06;1;0,21;71;15,1;16;3,4;4;0,85;1;0,21;2;0,42;72;15,31;5;1,06;2;0,42;31;6,59;3;0,63;78;16,59;1;0,21;4;0,85
2;2,24;;;3;3,37;;;;;1;1,12;;;;;1;1,12;;;8;8,98;5;5,61;;;2;2,24;1;1,12;18;20,22;;;;;13;14,6;1;1,12;31;34,83;;;3;3,37
2;2,94;;;7;10,29;;;3;4,41;;;1;1,47;;;;;;;3;4,41;12;17,64;;;1;1,47;3;4,41;26;38,23;1;1,47;;;6;8,82;2;2,94;;;;;1;1,47
5;2,00;;;5;2;;;;;;;;;;;5;2;;;33;13,25;1;0,4;;;3;1,2;1;0,4;48;19,27;;;;;3;1,2;;;139;55,82;;;6;2,4
3;5,45;3;5,45;;;;;;;1;1,81;;;;;;;;;;;4;7,27;1;1,81;;;1;1,81;30;54,54;1;1,81;;;9;16,36;1;1,81;;;;;1;1,81
3;0,77;;;10;2,57;;;2;0,51;26;6,7;3;0,77;;;;;;;5;1,28;64;16,49;1;0,25;2;0,51;;;161;41,49;9;2,31;3;0,77;54;13,91;24;6,18;;;;;21;5,41
;;;;6;12;;;;;4;8;1;2;;;;;;;;;9;18;;;1;2;;;14;28;4;8;;;8;16;1;2;;;;;2;4
2;3,84;;;6;11,53;1;1,92;;;1;1,92;;;;;;;;;;;7;13,46;;;1;1,92;2;3,84;26;50;;;;;4;7,69;;;1;1,92;;;1;1,92
;;;;5;13,15;;;;;2;5,26;;;;;;;;;3;7,89;3;7,89;1;2,63;1;2,63;1;2,63;17;44,73;;;;;4;10,52;;;;;;;1;2,63
3;5,45;;;1;1,81;;;;;;;;;;;1;1,81;;;18;32,72;1;1,81;;;;;1;1,81;2;3,63;;;;;2;3,63;;;25;45,45;;;1;1,81
;;;;25;14,04;;;;;2;1,12;;;1;0,56;5;2,8;;;35;19,66;1;0,56;2;1,12;1;0,56;1;0,56;11;6,17;1;0,56;1;0,56;4;2,24;2;1,12;85;47,75;;;1;0,56
1;0,31;1;0,31;6;1,91;;;;;2;0,63;;;;;1;0,31;;;153;48,88;2;0,63;;;1;0,31;;;6;1,91;;;;;9;2,87;;;130;41,53;;;1;0,31
8;5,83;;;2;1,45;;;;;2;1,45;;;;;;;;;26;18,97;1;0,72;;;;;;;10;7,29;;;1;0,72;4;2,91;2;1,45;80;58,39;;;1;0,72
5;5,43;;;1;1,08;;;;;;;1;1,08;;;2;2,17;;;11;11,95;1;1,08;;;;;;;5;5,43;;;;;;;1;1,08;65;70,65;;;;
2;2,81;;;;;;;;;;;;;;;;;;;31;43,66;1;1,4;;;1;1,4;1;1,4;7;9,85;1;1,4;4;5,63;;;;;22;30,98;;;1;1,4
3;1,04;;;19;6,62;;;2;0,69;7;2,43;;;;;2;0,69;1;0,34;81;28,22;13;4,52;;;3;1,04;1;0,34;40;13,93;3;1,04;1;0,34;12;4,18;6;2,09;84;29,26;;;9;3,13
1;0,23;;;23;5,29;;;;;16;3,68;2;0,46;;;2;0,46;;;69;15,89;29;6,68;;;2;0,46;2;0,46;56;12,9;2;0,46;1;0,23;44;10,13;21;4,83;142;32,71;1;0,23;21;4,83
3;4,91;;;;;;;;;;;;;;;;;;;16;26,22;;;;;;;1;1,63;;;;;;;;;;;39;63,93;;;2;3,27
5;2,38;;;4;1,9;;;;;1;0,47;;;;;1;0,47;;;77;36,66;1;0,47;;;1;0,47;;;27;12,85;;;;;3;1,42;2;0,95;87;41,42;1;0,47;;
;;;;62;71,26;;;1;1,14;;;;;;;;;;;11;12,64;1;1,14;;;;;;;;;;;1;1,14;;;;;11;12,64;;;;
9;2,20;;;38;9,29;;;;;27;6,6;2;0,48;;;;;1;0,24;6;1,46;77;18,82;;;1;0,24;1;0,24;157;38,38;2;0,48;7;1,71;54;13,2;16;3,91;;;2;0,48;9;2,2
7;1,74;4;0,99;22;5,47;;;2;0,49;31;7,71;1;0,24;1;0,24;;;;;2;0,49;77;19,15;;;1;0,24;;;171;42,53;4;0,99;3;0,74;42;10,44;17;4,22;1;0,24;;;16;3,98
13;3,17;5;1,22;20;4,88;3;0,73;1;0,24;18;4,4;;;;;;;1;0,24;4;0,97;75;18,33;1;0,24;4;0,97;1;0,24;185;45,23;1;0,24;1;0,24;41;10,02;14;3,42;;;;;21;5,13
1;0,95;;;10;9,52;;;1;0,95;3;2,85;2;1,9;;;;;;;1;0,95;17;16,19;;;1;0,95;;;34;32,38;3;2,85;;;18;17,14;3;2,85;1;0,95;1;0,95;9;8,57
6;8,57;;;6;8,57;1;1,42;;;2;2,85;1;1,42;;;;;;;33;47,14;1;1,42;;;1;1,42;1;1,42;5;7,14;;;;;3;4,28;;;10;14,28;;;;
2;0,46;1;0,23;7;1,64;;;1;0,23;3;0,7;;;;;1;0,23;;;224;52,58;11;2,58;;;;;2;0,46;45;10,56;1;0,23;5;1,17;16;3,75;;;103;24,17;1;0,23;3;0,7
;;2;3,33;5;8,33;;;;;3;5;;;;;;;;;1;1,66;8;13,33;;;;;;;25;41,66;1;1,66;;;8;13,33;1;1,66;1;1,66;;;5;8,33
;;;;2;11,76;;;;;;;;;;;;;;;;;1;5,88;;;;;;;6;35,29;2;11,76;;;6;35,29;;;;;;;;
2;1,16;;;16;9,3;2;1,16;1;0,58;10;5,81;2;1,16;1;0,58;;;;;1;0,58;29;16,86;1;0,58;3;1,74;1;0,58;59;34,3;4;2,32;1;0,58;25;14,53;2;1,16;1;0,58;;;11;6,39
1;3,12;1;3,12;4;12,5;;;;;;;1;3,12;;;;;;;2;6,25;;;;;;;1;3,12;19;59,37;1;3,12;;;1;3,12;1;3,12;;;;;;
4;3,27;1;0,81;12;9,83;1;0,81;;;3;2,45;;;1;0,81;;;;;1;0,81;12;9,83;;;5;4,09;;;52;42,62;1;0,81;1;0,81;26;21,31;1;0,81;;;;;1;0,81
2;0,72;;;;;;;;;4;1,45;;;;;;;;;148;54,01;1;0,36;;;;;1;0,36;12;4,37;1;0,36;;;4;1,45;1;0,36;100;36,49;;;;
;;;;2;1,73;;;3;2,6;2;1,73;;;;;3;2,6;1;0,86;27;23,47;2;1,73;;;;;2;1,73;24;20,86;1;0,86;;;3;2,6;;;42;36,52;;;3;2,6
1;5,26;;;1;5,26;;;2;10,52;;;;;;;;;;;4;21,05;;;;;;;;;8;42,1;1;5,26;;;2;10,52;;;;;;;;
1;1,42;;;3;4,28;;;;;1;1,42;;;;;;;;;3;4,28;7;10;1;1,42;2;2,85;2;2,85;35;50;3;4,28;;;5;7,14;1;1,42;1;1,42;;;5;7,14
3;4,34;;;;;;;;;1;1,44;;;;;;;;;45;65,21;;;;;;;;;3;4,34;;;2;2,89;3;4,34;;;12;17,39;;;;
2;2,17;;;2;2,17;;;;;;;;;;;;;;;28;30,43;;;2;2,17;;;;;1;1,08;;;;;3;3,26;;;51;55,43;;;3;3,26
3;3,48;;;4;4,65;;;;;3;3,48;2;2,32;;;;;;;8;9,3;12;13,95;;;1;1,16;;;26;30,23;4;4,65;2;2,32;16;18,6;4;4,65;;;;;1;1,16
5;2,64;;;3;1,58;;;;;1;0,52;;;;;2;1,05;1;0,52;46;24,33;1;0,52;1;0,52;;;;;4;2,11;1;0,52;1;0,52;2;1,05;1;0,52;119;62,96;;;1;0,52
5;5,68;;;3;3,4;;;;;6;6,81;;;;;;;;;2;2,27;15;17,04;1;1,13;2;2,27;1;1,13;29;32,95;2;2,27;;;9;10,22;8;9,09;1;1,13;;;4;4,54
4;0,64;1;0,16;33;5,35;;;1;0,16;47;7,62;7;1,13;;;1;0,16;;;88;14,28;67;10,87;;;1;0,16;5;0,81;123;19,96;7;1,13;4;0,64;89;14,44;36;5,84;50;8,11;4;0,64;48;7,79
1;1,29;;;3;3,89;;;;;2;2,59;;;;;;;;;24;31,16;3;3,89;;;;;;;21;27,27;2;2,59;;;1;1,29;;;13;16,88;1;1,29;6;7,79
2;2,81;;;6;8,45;;;1;1,4;1;1,4;;;;;1;1,4;;;9;12,67;1;1,4;1;1,4;;;22;30,98;8;11,26;;;;;1;1,4;2;2,81;11;15,49;;;5;7,04
3;2,22;;;;;;;;;;;;;;;2;1,48;;;14;10,37;;;;;;;;;8;5,92;;;;;;;;;107;79,25;;;1;0,74
;;;;;;;;;;;;;;;;;;;;1;6,66;2;13,33;;;;;;;9;60;1;6,66;;;2;13,33;;;;;;;;
2;8,69;;;1;4,34;;;;;;;;;;;;;;;1;4,34;5;21,73;;;;;;;8;34,78;;;;;2;8,69;;;;;;;4;17,39
7;2,56;;;;;;;;;;;1;0,36;1;0,36;2;0,73;2;0,73;120;43,95;;;;;2;0,73;2;0,73;2;0,73;;;4;1,46;2;0,73;2;0,73;120;43,95;;;6;2,19
6;5,66;;;5;4,71;;;;;;;;;;;;;;;51;48,11;1;0,94;;;2;1,88;1;0,94;8;7,54;;;3;2,83;4;3,77;1;0,94;24;22,64;;;;
